customer_id,month,transaction_count,total_amount,total_effective_amount,average_amount,injected_anomalies,transaction_count_change,effective_amount_change
C00078,2025-08-01,1,35.84,35.84,35.84,0,1.0,35.84
C00078,2025-09-01,2,57.22,57.22,28.61,0,1.0,21.379999999999995
C00078,2025-10-01,0,0.0,0.0,,0,-2.0,-57.22
C00078,2025-11-01,2,206.33,206.33,103.165,0,2.0,206.33
C00079,2025-02-01,1,50.23,50.23,50.23,0,,
C00079,2025-03-01,1,22.19,22.19,22.19,0,0.0,-28.039999999999996
C00079,2025-04-01,1,11.54,11.54,11.54,0,0.0,-10.650000000000002
C00079,2025-05-01,1,27.19,27.19,27.19,0,0.0,15.650000000000002
C00079,2025-06-01,0,0.0,0.0,,0,-1.0,-27.19
C00079,2025-07-01,0,0.0,0.0,,0,0.0,0.0
C00079,2025-08-01,0,0.0,0.0,,0,0.0,0.0
C00079,2025-09-01,0,0.0,0.0,,0,0.0,0.0
C00079,2025-10-01,0,0.0,0.0,,0,0.0,0.0
C00079,2025-11-01,0,0.0,0.0,,0,0.0,0.0
C00079,2025-12-01,1,34.46,34.46,34.46,0,1.0,34.46
C00080,2025-01-01,1,37.52,37.52,37.52,0,,
C00080,2025-02-01,0,0.0,0.0,,0,-1.0,-37.52
C00080,2025-03-01,1,76.89,76.89,76.89,0,1.0,76.89
C00080,2025-04-01,0,0.0,0.0,,0,-1.0,-76.89
C00080,2025-05-01,1,54.51,54.51,54.51,0,1.0,54.51
C00080,2025-06-01,0,0.0,0.0,,0,-1.0,-54.51
C00080,2025-07-01,0,0.0,0.0,,0,0.0,0.0
C00080,2025-08-01,1,32.42,32.42,32.42,0,1.0,32.42
C00080,2025-09-01,1,72.77,72.77,72.77,0,0.0,40.349999999999994
C00080,2025-10-01,2,117.10000000000001,117.10000000000001,58.550000000000004,0,1.0,44.33000000000001
C00080,2025-11-01,2,220.49,220.49,110.245,0,0.0,103.39
C00081,2025-02-01,1,103.73,103.73,103.73,0,,
C00081,2025-03-01,0,0.0,0.0,,0,-1.0,-103.73
C00081,2025-04-01,0,0.0,0.0,,0,0.0,0.0
C00081,2025-05-01,6,103.84,103.84,17.30666666666667,0,6.0,103.84
C00081,2025-06-01,2,168.35,168.35,84.175,0,-4.0,64.50999999999999
C00081,2025-07-01,2,22.27,22.27,11.135,0,0.0,-146.07999999999998
C00081,2025-08-01,0,0.0,0.0,,0,-2.0,-22.27
C00081,2025-09-01,1,8.29,8.29,8.29,0,1.0,8.29
C00081,2025-10-01,0,0.0,0.0,,0,-1.0,-8.29
C00081,2025-11-01,1,6.2,0.0,6.2,0,1.0,0.0
C00081,2025-12-01,1,7.71,7.71,7.71,0,0.0,7.71
C00082,2025-03-01,1,43.98,43.98,43.98,0,,
C00082,2025-04-01,1,180.5,180.5,180.5,0,0.0,136.52
C00082,2025-05-01,1,40.67,40.67,40.67,0,0.0,-139.82999999999998
C00082,2025-06-01,2,275.37,275.37,137.685,0,1.0,234.7
C00082,2025-07-01,0,0.0,0.0,,0,-2.0,-275.37
C00082,2025-08-01,1,116.69,116.69,116.69,0,1.0,116.69
C00082,2025-09-01,1,38.11,38.11,38.11,0,0.0,-78.58
C00082,2025-10-01,3,190.70999999999998,190.70999999999998,63.56999999999999,0,2.0,152.59999999999997
C00082,2025-11-01,3,165.53,165.53,55.17666666666667,0,0.0,-25.17999999999998
C00082,2025-12-01,1,46.26,46.26,46.26,0,-2.0,-119.27000000000001
C00083,2025-01-01,1,76.17,76.17,76.17,0,,
C00083,2025-02-01,0,0.0,0.0,,0,-1.0,-76.17
C00083,2025-03-01,1,209.31,209.31,209.31,0,1.0,209.31
C00083,2025-04-01,1,147.77,147.77,147.77,0,0.0,-61.53999999999999
C00083,2025-05-01,1,42.44,42.44,42.44,0,0.0,-105.33000000000001
C00083,2025-06-01,0,0.0,0.0,,0,-1.0,-42.44
C00083,2025-07-01,0,0.0,0.0,,0,0.0,0.0
C00083,2025-08-01,1,265.54,265.54,265.54,0,1.0,265.54
C00083,2025-09-01,0,0.0,0.0,,0,-1.0,-265.54
C00083,2025-10-01,1,76.86,76.86,76.86,0,1.0,76.86
C00084,2025-02-01,1,73.37,73.37,73.37,0,,
C00084,2025-03-01,0,0.0,0.0,,0,-1.0,-73.37
C00084,2025-04-01,1,20.9,20.9,20.9,0,1.0,20.9
C00084,2025-05-01,1,265.86,265.86,265.86,0,0.0,244.96
C00084,2025-06-01,0,0.0,0.0,,0,-1.0,-265.86
C00084,2025-07-01,0,0.0,0.0,,0,0.0,0.0
C00084,2025-08-01,0,0.0,0.0,,0,0.0,0.0
C00084,2025-09-01,1,933.02,933.02,933.02,0,1.0,933.02
C00084,2025-10-01,0,0.0,0.0,,0,-1.0,-933.02
C00084,2025-11-01,1,92.27,92.27,92.27,0,1.0,92.27
C00084,2025-12-01,1,213.06,213.06,213.06,0,0.0,120.79
C00085,2025-03-01,2,97.35,97.35,48.675,0,,
C00086,2025-01-01,1,21.92,21.92,21.92,0,,
C00086,2025-02-01,3,157.71,157.71,52.57,0,2.0,135.79000000000002
C00086,2025-03-01,2,37.120000000000005,37.120000000000005,18.560000000000002,0,-1.0,-120.59
C00086,2025-04-01,0,0.0,0.0,,0,-2.0,-37.120000000000005
C00086,2025-05-01,0,0.0,0.0,,0,0.0,0.0
C00086,2025-06-01,1,11.72,11.72,11.72,0,1.0,11.72
C00086,2025-07-01,1,24.85,24.85,24.85,0,0.0,13.13
C00087,2025-04-01,1,138.24,138.24,138.24,0,,
C00087,2025-05-01,0,0.0,0.0,,0,-1.0,-138.24
C00087,2025-06-01,1,20.72,20.72,20.72,0,1.0,20.72
C00087,2025-07-01,1,78.23,78.23,78.23,0,0.0,57.510000000000005
C00087,2025-08-01,0,0.0,0.0,,0,-1.0,-78.23
C00087,2025-09-01,0,0.0,0.0,,0,0.0,0.0
C00087,2025-10-01,0,0.0,0.0,,0,0.0,0.0
C00087,2025-11-01,1,116.38,116.38,116.38,0,1.0,116.38
C00087,2025-12-01,1,62.2,62.2,62.2,0,0.0,-54.17999999999999
C00088,2025-01-01,3,172.05,131.04000000000002,57.35,0,,
C00088,2025-02-01,0,0.0,0.0,,0,-3.0,-131.04000000000002
C00088,2025-03-01,1,15.23,15.23,15.23,0,1.0,15.23
C00088,2025-04-01,2,119.03,119.03,59.515,0,1.0,103.8
C00088,2025-05-01,0,0.0,0.0,,0,-2.0,-119.03
C00088,2025-06-01,2,129.84,129.84,64.92,0,2.0,129.84
C00088,2025-07-01,0,0.0,0.0,,0,-2.0,-129.84
C00088,2025-08-01,4,430.01,430.01,107.5025,0,4.0,430.01
C00088,2025-09-01,1,390.57,390.57,390.57,0,-3.0,-39.44
C00089,2025-01-01,1,112.76,112.76,112.76,0,,
C00089,2025-02-01,1,167.44,167.44,167.44,0,0.0,54.67999999999999
C00089,2025-03-01,0,0.0,0.0,,0,-1.0,-167.44
C00089,2025-04-01,1,309.12,309.12,309.12,0,1.0,309.12
C00089,2025-05-01,1,339.52,339.52,339.52,0,0.0,30.399999999999977
C00089,2025-06-01,0,0.0,0.0,,0,-1.0,-339.52
C00089,2025-07-01,0,0.0,0.0,,0,0.0,0.0
C00089,2025-08-01,1,138.92,138.92,138.92,0,1.0,138.92
C00089,2025-09-01,0,0.0,0.0,,0,-1.0,-138.92
C00089,2025-10-01,0,0.0,0.0,,0,0.0,0.0
C00089,2025-11-01,0,0.0,0.0,,0,0.0,0.0
C00089,2025-12-01,1,248.23,248.23,248.23,0,1.0,248.23
C00091,2025-01-01,1,22.09,22.09,22.09,0,,
C00091,2025-02-01,2,92.42999999999999,92.42999999999999,46.214999999999996,0,1.0,70.33999999999999
C00091,2025-03-01,1,41.65,41.65,41.65,0,-1.0,-50.779999999999994
C00091,2025-04-01,0,0.0,0.0,,0,-1.0,-41.65
C00091,2025-05-01,1,74.9,74.9,74.9,0,1.0,74.9
C00091,2025-06-01,2,128.74,128.74,64.37,0,1.0,53.84
C00091,2025-07-01,0,0.0,0.0,,0,-2.0,-128.74
C00091,2025-08-01,0,0.0,0.0,,0,0.0,0.0
C00091,2025-09-01,0,0.0,0.0,,0,0.0,0.0
C00091,2025-10-01,1,48.79,48.79,48.79,0,1.0,48.79
C00091,2025-11-01,1,36.21,36.21,36.21,0,0.0,-12.579999999999998
C00091,2025-12-01,1,34.09,34.09,34.09,0,0.0,-2.1199999999999974
C00092,2025-02-01,3,205.75,35.71,68.58333333333333,0,,
C00092,2025-03-01,1,128.73,128.73,128.73,0,-2.0,93.01999999999998
C00092,2025-04-01,1,48.28,48.28,48.28,0,0.0,-80.44999999999999
C00092,2025-05-01,3,252.54000000000002,252.54000000000002,84.18,0,2.0,204.26000000000002
C00092,2025-06-01,0,0.0,0.0,,0,-3.0,-252.54000000000002
C00092,2025-07-01,0,0.0,0.0,,0,0.0,0.0
C00092,2025-08-01,0,0.0,0.0,,0,0.0,0.0
C00092,2025-09-01,3,129.62,129.62,43.20666666666667,0,3.0,129.62
C00092,2025-10-01,0,0.0,0.0,,0,-3.0,-129.62
C00092,2025-11-01,2,153.57999999999998,153.57999999999998,76.78999999999999,0,2.0,153.57999999999998
C00092,2025-12-01,4,436.69000000000005,436.69000000000005,109.17250000000001,0,2.0,283.11000000000007
C00093,2025-04-01,1,10.6,10.6,10.6,0,,
C00093,2025-05-01,0,0.0,0.0,,0,-1.0,-10.6
C00093,2025-06-01,0,0.0,0.0,,0,0.0,0.0
C00093,2025-07-01,0,0.0,0.0,,0,0.0,0.0
C00093,2025-08-01,1,38.85,38.85,38.85,0,1.0,38.85
C00093,2025-09-01,0,0.0,0.0,,0,-1.0,-38.85
C00093,2025-10-01,1,67.2,67.2,67.2,0,1.0,67.2
C00094,2025-03-01,1,200.14,200.14,200.14,0,,
C00094,2025-04-01,0,0.0,0.0,,0,-1.0,-200.14
C00094,2025-05-01,0,0.0,0.0,,0,0.0,0.0
C00094,2025-06-01,1,79.56,79.56,79.56,0,1.0,79.56
C00094,2025-07-01,1,75.72,75.72,75.72,0,0.0,-3.8400000000000034
C00094,2025-08-01,1,110.76,110.76,110.76,0,0.0,35.040000000000006
C00094,2025-09-01,1,88.12,88.12,88.12,0,0.0,-22.64
C00094,2025-10-01,1,58.52,58.52,58.52,0,0.0,-29.6
C00094,2025-11-01,0,0.0,0.0,,0,-1.0,-58.52
C00094,2025-12-01,1,48.78,48.78,48.78,0,1.0,48.78
C00095,2025-01-01,1,18.38,18.38,18.38,0,,
C00095,2025-02-01,1,19.49,19.49,19.49,0,0.0,1.1099999999999994
C00095,2025-03-01,0,0.0,0.0,,0,-1.0,-19.49
C00095,2025-04-01,2,104.44,104.44,52.22,0,2.0,104.44
C00095,2025-05-01,1,20.48,20.48,20.48,0,-1.0,-83.96
C00095,2025-06-01,1,564.33,564.33,564.33,1,0.0,543.85
C00095,2025-07-01,1,89.31,89.31,89.31,0,0.0,-475.02000000000004
C00095,2025-08-01,4,808.92,808.92,202.23,1,3.0,719.6099999999999
C00095,2025-09-01,2,71.35,-9.870000000000001,35.675,0,-2.0,-818.79
C00095,2025-10-01,0,0.0,0.0,,0,-2.0,9.870000000000001
C00095,2025-11-01,2,56.97,56.97,28.485,0,2.0,56.97
C00096,2025-01-01,1,116.75,116.75,116.75,0,,
C00096,2025-02-01,1,56.28,56.28,56.28,0,0.0,-60.47
C00096,2025-03-01,0,0.0,0.0,,0,-1.0,-56.28
C00096,2025-04-01,0,0.0,0.0,,0,0.0,0.0
C00096,2025-05-01,1,16.85,16.85,16.85,0,1.0,16.85
C00096,2025-06-01,2,126.24000000000001,126.24000000000001,63.120000000000005,0,1.0,109.39000000000001
C00096,2025-07-01,0,0.0,0.0,,0,-2.0,-126.24000000000001
C00096,2025-08-01,1,96.21,96.21,96.21,0,1.0,96.21
C00096,2025-09-01,1,39.96,39.96,39.96,0,0.0,-56.24999999999999
C00096,2025-10-01,2,236.92000000000002,236.92000000000002,118.46000000000001,0,1.0,196.96
C00096,2025-11-01,2,76.78,76.78,38.39,0,0.0,-160.14000000000001
C00096,2025-12-01,2,136.94,136.94,68.47,0,0.0,60.16
C00097,2025-10-01,1,88.55,88.55,88.55,0,,
C00097,2025-11-01,1,73.29,73.29,73.29,0,0.0,-15.259999999999991
C00097,2025-12-01,1,257.07,257.07,257.07,0,0.0,183.77999999999997
C00098,2025-02-01,2,259.21000000000004,25.03,129.60500000000002,0,,
C00098,2025-03-01,1,24.66,24.66,24.66,0,-1.0,-0.370000000000001
C00098,2025-04-01,0,0.0,0.0,,0,-1.0,-24.66
C00098,2025-05-01,1,18.39,18.39,18.39,0,1.0,18.39
C00098,2025-06-01,3,59.15,59.15,19.716666666666665,0,2.0,40.76
C00098,2025-07-01,2,33.6,33.6,16.8,0,-1.0,-25.549999999999997
C00098,2025-08-01,1,45.9,45.9,45.9,0,-1.0,12.299999999999997
C00098,2025-09-01,0,0.0,0.0,,0,-1.0,-45.9
C00098,2025-10-01,0,0.0,0.0,,0,0.0,0.0
C00098,2025-11-01,2,57.85,57.85,28.925,0,2.0,57.85
C00099,2025-03-01,1,45.51,45.51,45.51,0,,
C00099,2025-04-01,1,13.98,13.98,13.98,0,0.0,-31.529999999999998
C00099,2025-05-01,1,22.97,22.97,22.97,0,0.0,8.989999999999998
C00099,2025-06-01,0,0.0,0.0,,0,-1.0,-22.97
C00099,2025-07-01,1,52.34,52.34,52.34,0,1.0,52.34
C00099,2025-08-01,0,0.0,0.0,,0,-1.0,-52.34
C00099,2025-09-01,1,18.32,18.32,18.32,0,1.0,18.32
C00100,2025-02-01,1,56.2,56.2,56.2,0,,
C00100,2025-03-01,0,0.0,0.0,,0,-1.0,-56.2
C00100,2025-04-01,1,6.95,6.95,6.95,0,1.0,6.95
C00100,2025-05-01,1,10.75,10.75,10.75,0,0.0,3.8
C00100,2025-06-01,1,109.96,109.96,109.96,0,0.0,99.21
C00100,2025-07-01,1,131.32,131.32,131.32,0,0.0,21.36
C00100,2025-08-01,0,0.0,0.0,,0,-1.0,-131.32
C00100,2025-09-01,0,0.0,0.0,,0,0.0,0.0
C00100,2025-10-01,1,66.01,66.01,66.01,0,1.0,66.01
C00100,2025-11-01,1,63.86,63.86,63.86,0,0.0,-2.1500000000000057
